# P t0 rp_rs a_rs b
9.123653368719843115e+00 4.487181996648629223e+01 1.769581451710150119e-02 1.256159446189366768e+01 9.632109662928248772e-01
9.123653368719843115e+00 4.487181996648629223e+01 1.769581451710150119e-02 1.256159446189366768e+01 9.632109662928248772e-01
9.123653368719843115e+00 4.487181996648629223e+01 1.769581451710150119e-02 1.256159446189366768e+01 9.632109662928248772e-01
9.123653368719843115e+00 4.487181996648629223e+01 1.769581451710150119e-02 1.256159446189366768e+01 9.632109662928248772e-01
9.123653368719843115e+00 4.487181996648629223e+01 1.769581451710150119e-02 1.256159446189366768e+01 9.632109662928248772e-01
9.123653368719843115e+00 4.487181996648629223e+01 1.769581451710150119e-02 1.256159446189366768e+01 9.632109662928248772e-01
9.123653368719843115e+00 4.487181996648629223e+01 1.769581451710150119e-02 1.256159446189366768e+01 9.632109662928248772e-01
9.123653368719843115e+00 4.487181996648629223e+01 1.769581451710150119e-02 1.256159446189366768e+01 9.632109662928248772e-01
9.123653368719843115e+00 4.487181996648629223e+01 1.769581451710150119e-02 1.256159446189366768e+01 9.632109662928248772e-01
9.123653368719843115e+00 4.487181996648629223e+01 1.769581451710150119e-02 1.256159446189366768e+01 9.632109662928248772e-01
9.123653368719843115e+00 4.487181996648629223e+01 1.769581451710150119e-02 1.256159446189366768e+01 9.632109662928248772e-01
9.123653368719843115e+00 4.487181996648629223e+01 1.769581451710150119e-02 1.256159446189366768e+01 9.632109662928248772e-01
9.123653368719843115e+00 4.487181996648629223e+01 1.769581451710150119e-02 1.256159446189366768e+01 9.632109662928248772e-01
9.123653368719843115e+00 4.487181996648629223e+01 1.769581451710150119e-02 1.256159446189366768e+01 9.632109662928248772e-01
9.123653368719843115e+00 4.487181996648629223e+01 1.769581451710150119e-02 1.256159446189366768e+01 9.632109662928248772e-01
9.123653368719843115e+00 4.487181996648629223e+01 1.769581451710150119e-02 1.256159446189366768e+01 9.632109662928248772e-01
9.123653368719843115e+00 4.487181996648629223e+01 1.769581451710150119e-02 1.256159446189366768e+01 9.632109662928248772e-01
9.123653368719843115e+00 4.487181996648629223e+01 1.769581451710150119e-02 1.256159446189366768e+01 9.632109662928248772e-01
9.123653368719843115e+00 4.487181996648629223e+01 1.769581451710150119e-02 1.256159446189366768e+01 9.632109662928248772e-01
9.123653368719843115e+00 4.487181996648629223e+01 1.769581451710150119e-02 1.256159446189366768e+01 9.632109662928248772e-01
9.123653368719843115e+00 4.487181996648629223e+01 1.769581451710150119e-02 1.256159446189366768e+01 9.632109662928248772e-01
9.123653368719843115e+00 4.487181996648629223e+01 1.769581451710150119e-02 1.256159446189366768e+01 9.632109662928248772e-01
9.123653368719843115e+00 4.487181996648629223e+01 1.769581451710150119e-02 1.256159446189366768e+01 9.632109662928248772e-01
9.123653368719843115e+00 4.487181996648629223e+01 1.769581451710150119e-02 1.256159446189366768e+01 9.632109662928248772e-01
9.123653368719843115e+00 4.487181996648629223e+01 1.769581451710150119e-02 1.256159446189366768e+01 9.632109662928248772e-01
9.123653368719843115e+00 4.487181996648629223e+01 1.769581451710150119e-02 1.256159446189366768e+01 9.632109662928248772e-01
9.123653368719843115e+00 4.487181996648629223e+01 1.769581451710150119e-02 1.256159446189366768e+01 9.632109662928248772e-01
9.123653368719843115e+00 4.487181996648629223e+01 1.769581451710150119e-02 1.256159446189366768e+01 9.632109662928248772e-01
9.123653368719843115e+00 4.487181996648629223e+01 1.769581451710150119e-02 1.256159446189366768e+01 9.632109662928248772e-01
9.123653368719843115e+00 4.487181996648629223e+01 1.769581451710150119e-02 1.256159446189366768e+01 9.632109662928248772e-01
9.123653368719843115e+00 4.487181996648629223e+01 1.769581451710150119e-02 1.256159446189366768e+01 9.632109662928248772e-01
9.123653368719843115e+00 4.487181996648629223e+01 1.769581451710150119e-02 1.256159446189366768e+01 9.632109662928248772e-01
9.123653368719843115e+00 4.487181996648629223e+01 1.769581451710150119e-02 1.256159446189366768e+01 9.632109662928248772e-01
9.123653368719843115e+00 4.487181996648629223e+01 1.769581451710150119e-02 1.256159446189366768e+01 9.632109662928248772e-01
9.123653368719843115e+00 4.487181996648629223e+01 1.769581451710150119e-02 1.256159446189366768e+01 9.632109662928248772e-01
9.123653368719843115e+00 4.487181996648629223e+01 1.769581451710150119e-02 1.256159446189366768e+01 9.632109662928248772e-01
9.123653368719843115e+00 4.487181996648629223e+01 1.769581451710150119e-02 1.256159446189366768e+01 9.632109662928248772e-01
9.123653368719843115e+00 4.487181996648629223e+01 1.769581451710150119e-02 1.256159446189366768e+01 9.632109662928248772e-01
9.123653368719843115e+00 4.487181996648629223e+01 1.769581451710150119e-02 1.256159446189366768e+01 9.632109662928248772e-01
9.123653368719843115e+00 4.487181996648629223e+01 1.769581451710150119e-02 1.256159446189366768e+01 9.632109662928248772e-01
9.123653368719843115e+00 4.487181996648629223e+01 1.769581451710150119e-02 1.256159446189366768e+01 9.632109662928248772e-01
9.123653368719843115e+00 4.487181996648629223e+01 1.769581451710150119e-02 1.256159446189366768e+01 9.632109662928248772e-01
9.123653368719843115e+00 4.487181996648629223e+01 1.769581451710150119e-02 1.256159446189366768e+01 9.632109662928248772e-01
9.123653368719843115e+00 4.487181996648629223e+01 1.769581451710150119e-02 1.256159446189366768e+01 9.632109662928248772e-01
9.123653368719843115e+00 4.487181996648629223e+01 1.769581451710150119e-02 1.256159446189366768e+01 9.632109662928248772e-01
9.123653368719843115e+00 4.487181996648629223e+01 1.769581451710150119e-02 1.256159446189366768e+01 9.632109662928248772e-01
9.123653368719843115e+00 4.487181996648629223e+01 1.769581451710150119e-02 1.256159446189366768e+01 9.632109662928248772e-01
9.123653368719843115e+00 4.487181996648629223e+01 1.769581451710150119e-02 1.256159446189366768e+01 9.632109662928248772e-01
9.123653368719843115e+00 4.487181996648629223e+01 1.769581451710150119e-02 1.256159446189366768e+01 9.632109662928248772e-01
9.123653368719843115e+00 4.487181996648629223e+01 1.769581451710150119e-02 1.256159446189366768e+01 9.632109662928248772e-01
9.123653368719843115e+00 4.487181996648629223e+01 1.769581451710150119e-02 1.256159446189366768e+01 9.632109662928248772e-01
9.123653368719843115e+00 4.487181996648629223e+01 1.769581451710150119e-02 1.256159446189366768e+01 9.632109662928248772e-01
9.123653368719843115e+00 4.487181996648629223e+01 1.769581451710150119e-02 1.256159446189366768e+01 9.632109662928248772e-01
9.123653368719843115e+00 4.487181996648629223e+01 1.769581451710150119e-02 1.256159446189366768e+01 9.632109662928248772e-01
9.123653368719843115e+00 4.487181996648629223e+01 1.769581451710150119e-02 1.256159446189366768e+01 9.632109662928248772e-01
9.123653368719843115e+00 4.487181996648629223e+01 1.769581451710150119e-02 1.256159446189366768e+01 9.632109662928248772e-01
9.123653368719843115e+00 4.487181996648629223e+01 1.769581451710150119e-02 1.256159446189366768e+01 9.632109662928248772e-01
9.123653368719843115e+00 4.487181996648629223e+01 1.769581451710150119e-02 1.256159446189366768e+01 9.632109662928248772e-01
9.123653368719843115e+00 4.487181996648629223e+01 1.769581451710150119e-02 1.256159446189366768e+01 9.632109662928248772e-01
9.123653368719843115e+00 4.487181996648629223e+01 1.769581451710150119e-02 1.256159446189366768e+01 9.632109662928248772e-01
9.123653368719843115e+00 4.487181996648629223e+01 1.769581451710150119e-02 1.256159446189366768e+01 9.632109662928248772e-01
9.123653368719843115e+00 4.487181996648629223e+01 1.769581451710150119e-02 1.256159446189366768e+01 9.632109662928248772e-01
9.123653368719843115e+00 4.487181996648629223e+01 1.769581451710150119e-02 1.256159446189366768e+01 9.632109662928248772e-01
9.123653368719843115e+00 4.487181996648629223e+01 1.769581451710150119e-02 1.256159446189366768e+01 9.632109662928248772e-01
9.123653368719843115e+00 4.487181996648629223e+01 1.769581451710150119e-02 1.256159446189366768e+01 9.632109662928248772e-01
9.123653368719843115e+00 4.487181996648629223e+01 1.769581451710150119e-02 1.256159446189366768e+01 9.632109662928248772e-01
9.123653368719843115e+00 4.487181996648629223e+01 1.769581451710150119e-02 1.256159446189366768e+01 9.632109662928248772e-01
9.123653368719843115e+00 4.487181996648629223e+01 1.769581451710150119e-02 1.256159446189366768e+01 9.632109662928248772e-01
9.123653368719843115e+00 4.487181996648629223e+01 1.769581451710150119e-02 1.256159446189366768e+01 9.632109662928248772e-01
9.123653368719843115e+00 4.487181996648629223e+01 1.769581451710150119e-02 1.256159446189366768e+01 9.632109662928248772e-01
9.123653368719843115e+00 4.487181996648629223e+01 1.769581451710150119e-02 1.256159446189366768e+01 9.632109662928248772e-01
9.123653368719843115e+00 4.487181996648629223e+01 1.769581451710150119e-02 1.256159446189366768e+01 9.632109662928248772e-01
9.123653368719843115e+00 4.487181996648629223e+01 1.769581451710150119e-02 1.256159446189366768e+01 9.632109662928248772e-01
9.123653368719843115e+00 4.487181996648629223e+01 1.769581451710150119e-02 1.256159446189366768e+01 9.632109662928248772e-01
9.123653368719843115e+00 4.487181996648629223e+01 1.769581451710150119e-02 1.256159446189366768e+01 9.632109662928248772e-01
9.123653368719843115e+00 4.487181996648629223e+01 1.769581451710150119e-02 1.256159446189366768e+01 9.632109662928248772e-01
9.123653368719843115e+00 4.487181996648629223e+01 1.769581451710150119e-02 1.256159446189366768e+01 9.632109662928248772e-01
9.123653368719843115e+00 4.487181996648629223e+01 1.769581451710150119e-02 1.256159446189366768e+01 9.632109662928248772e-01
9.123653368719843115e+00 4.487181996648629223e+01 1.769581451710150119e-02 1.256159446189366768e+01 9.632109662928248772e-01
9.123653368719843115e+00 4.487181996648629223e+01 1.769581451710150119e-02 1.256159446189366768e+01 9.632109662928248772e-01
9.123653368719843115e+00 4.487181996648629223e+01 1.769581451710150119e-02 1.256159446189366768e+01 9.632109662928248772e-01
9.123653368719843115e+00 4.487181996648629223e+01 1.769581451710150119e-02 1.256159446189366768e+01 9.632109662928248772e-01
9.123653368719843115e+00 4.487181996648629223e+01 1.769581451710150119e-02 1.256159446189366768e+01 9.632109662928248772e-01
9.123653368719843115e+00 4.487181996648629223e+01 1.769581451710150119e-02 1.256159446189366768e+01 9.632109662928248772e-01
9.117635792775750758e+00 4.487086385098282193e+01 1.828650863659802769e-02 1.259115093001162045e+01 9.577022495801228441e-01
9.117635792775750758e+00 4.487086385098282193e+01 1.828650863659802769e-02 1.259115093001162045e+01 9.577022495801228441e-01
9.117635792775750758e+00 4.487086385098282193e+01 1.828650863659802769e-02 1.259115093001162045e+01 9.577022495801228441e-01
9.117635792775750758e+00 4.487086385098282193e+01 1.828650863659802769e-02 1.259115093001162045e+01 9.577022495801228441e-01
9.117635792775750758e+00 4.487086385098282193e+01 1.828650863659802769e-02 1.259115093001162045e+01 9.577022495801228441e-01
9.117635792775750758e+00 4.487086385098282193e+01 1.828650863659802769e-02 1.259115093001162045e+01 9.577022495801228441e-01
9.117635792775750758e+00 4.487086385098282193e+01 1.828650863659802769e-02 1.259115093001162045e+01 9.577022495801228441e-01
9.117635792775750758e+00 4.487086385098282193e+01 1.828650863659802769e-02 1.259115093001162045e+01 9.577022495801228441e-01
9.117635792775750758e+00 4.487086385098282193e+01 1.828650863659802769e-02 1.259115093001162045e+01 9.577022495801228441e-01
9.117635792775750758e+00 4.487086385098282193e+01 1.828650863659802769e-02 1.259115093001162045e+01 9.577022495801228441e-01
9.117635792775750758e+00 4.487086385098282193e+01 1.828650863659802769e-02 1.259115093001162045e+01 9.577022495801228441e-01
9.117635792775750758e+00 4.487086385098282193e+01 1.828650863659802769e-02 1.259115093001162045e+01 9.577022495801228441e-01
9.117635792775750758e+00 4.487086385098282193e+01 1.828650863659802769e-02 1.259115093001162045e+01 9.577022495801228441e-01
9.117635792775750758e+00 4.487086385098282193e+01 1.828650863659802769e-02 1.259115093001162045e+01 9.577022495801228441e-01
9.117635792775750758e+00 4.487086385098282193e+01 1.828650863659802769e-02 1.259115093001162045e+01 9.577022495801228441e-01
9.117635792775750758e+00 4.487086385098282193e+01 1.828650863659802769e-02 1.259115093001162045e+01 9.577022495801228441e-01
9.117635792775750758e+00 4.487086385098282193e+01 1.828650863659802769e-02 1.259115093001162045e+01 9.577022495801228441e-01
9.117635792775750758e+00 4.487086385098282193e+01 1.828650863659802769e-02 1.259115093001162045e+01 9.577022495801228441e-01
9.117635792775750758e+00 4.487086385098282193e+01 1.828650863659802769e-02 1.259115093001162045e+01 9.577022495801228441e-01
9.117635792775750758e+00 4.487086385098282193e+01 1.828650863659802769e-02 1.259115093001162045e+01 9.577022495801228441e-01
9.117635792775750758e+00 4.487086385098282193e+01 1.828650863659802769e-02 1.259115093001162045e+01 9.577022495801228441e-01
9.117635792775750758e+00 4.487086385098282193e+01 1.828650863659802769e-02 1.259115093001162045e+01 9.577022495801228441e-01
9.117635792775750758e+00 4.487086385098282193e+01 1.828650863659802769e-02 1.259115093001162045e+01 9.577022495801228441e-01
9.117635792775750758e+00 4.487086385098282193e+01 1.828650863659802769e-02 1.259115093001162045e+01 9.577022495801228441e-01
9.117635792775750758e+00 4.487086385098282193e+01 1.828650863659802769e-02 1.259115093001162045e+01 9.577022495801228441e-01
9.117635792775750758e+00 4.487086385098282193e+01 1.828650863659802769e-02 1.259115093001162045e+01 9.577022495801228441e-01
9.117635792775750758e+00 4.487086385098282193e+01 1.828650863659802769e-02 1.259115093001162045e+01 9.577022495801228441e-01
9.117635792775750758e+00 4.487086385098282193e+01 1.828650863659802769e-02 1.259115093001162045e+01 9.577022495801228441e-01
9.117635792775750758e+00 4.487086385098282193e+01 1.828650863659802769e-02 1.259115093001162045e+01 9.577022495801228441e-01
9.117635792775750758e+00 4.487086385098282193e+01 1.828650863659802769e-02 1.259115093001162045e+01 9.577022495801228441e-01
9.117635792775750758e+00 4.487086385098282193e+01 1.828650863659802769e-02 1.259115093001162045e+01 9.577022495801228441e-01
9.117635792775750758e+00 4.487086385098282193e+01 1.828650863659802769e-02 1.259115093001162045e+01 9.577022495801228441e-01
9.117635792775750758e+00 4.487086385098282193e+01 1.828650863659802769e-02 1.259115093001162045e+01 9.577022495801228441e-01
9.117635792775750758e+00 4.487086385098282193e+01 1.828650863659802769e-02 1.259115093001162045e+01 9.577022495801228441e-01
9.117635792775750758e+00 4.487086385098282193e+01 1.828650863659802769e-02 1.259115093001162045e+01 9.577022495801228441e-01
9.117635792775750758e+00 4.487086385098282193e+01 1.828650863659802769e-02 1.259115093001162045e+01 9.577022495801228441e-01
9.122969593356524243e+00 4.487806745074846049e+01 1.862942321934502737e-02 1.350526591925851783e+01 9.810026903013595589e-01
9.122969593356524243e+00 4.487806745074846049e+01 1.862942321934502737e-02 1.350526591925851783e+01 9.810026903013595589e-01
9.122969593356524243e+00 4.487806745074846049e+01 1.862942321934502737e-02 1.350526591925851783e+01 9.810026903013595589e-01
9.122969593356524243e+00 4.487806745074846049e+01 1.862942321934502737e-02 1.350526591925851783e+01 9.810026903013595589e-01
9.122969593356524243e+00 4.487806745074846049e+01 1.862942321934502737e-02 1.350526591925851783e+01 9.810026903013595589e-01
9.122969593356524243e+00 4.487806745074846049e+01 1.862942321934502737e-02 1.350526591925851783e+01 9.810026903013595589e-01
9.122969593356524243e+00 4.487806745074846049e+01 1.862942321934502737e-02 1.350526591925851783e+01 9.810026903013595589e-01
9.122969593356524243e+00 4.487806745074846049e+01 1.862942321934502737e-02 1.350526591925851783e+01 9.810026903013595589e-01
9.122969593356524243e+00 4.487806745074846049e+01 1.862942321934502737e-02 1.350526591925851783e+01 9.810026903013595589e-01
9.122969593356524243e+00 4.487806745074846049e+01 1.862942321934502737e-02 1.350526591925851783e+01 9.810026903013595589e-01
9.122969593356524243e+00 4.487806745074846049e+01 1.862942321934502737e-02 1.350526591925851783e+01 9.810026903013595589e-01
9.122969593356524243e+00 4.487806745074846049e+01 1.862942321934502737e-02 1.350526591925851783e+01 9.810026903013595589e-01
9.122969593356524243e+00 4.487806745074846049e+01 1.862942321934502737e-02 1.350526591925851783e+01 9.810026903013595589e-01
9.122969593356524243e+00 4.487806745074846049e+01 1.862942321934502737e-02 1.350526591925851783e+01 9.810026903013595589e-01
9.117782680209062462e+00 4.489783561505829113e+01 1.548793753373366167e-02 1.388170283575822772e+01 9.816090889293656030e-01
9.117782680209062462e+00 4.489783561505829113e+01 1.548793753373366167e-02 1.388170283575822772e+01 9.816090889293656030e-01
9.117782680209062462e+00 4.489783561505829113e+01 1.548793753373366167e-02 1.388170283575822772e+01 9.816090889293656030e-01
9.117782680209062462e+00 4.489783561505829113e+01 1.548793753373366167e-02 1.388170283575822772e+01 9.816090889293656030e-01
9.117782680209062462e+00 4.489783561505829113e+01 1.548793753373366167e-02 1.388170283575822772e+01 9.816090889293656030e-01
9.117782680209062462e+00 4.489783561505829113e+01 1.548793753373366167e-02 1.388170283575822772e+01 9.816090889293656030e-01
9.117782680209062462e+00 4.489783561505829113e+01 1.548793753373366167e-02 1.388170283575822772e+01 9.816090889293656030e-01
9.117782680209062462e+00 4.489783561505829113e+01 1.548793753373366167e-02 1.388170283575822772e+01 9.816090889293656030e-01
9.117782680209062462e+00 4.489783561505829113e+01 1.548793753373366167e-02 1.388170283575822772e+01 9.816090889293656030e-01
9.117782680209062462e+00 4.489783561505829113e+01 1.548793753373366167e-02 1.388170283575822772e+01 9.816090889293656030e-01
9.117782680209062462e+00 4.489783561505829113e+01 1.548793753373366167e-02 1.388170283575822772e+01 9.816090889293656030e-01
9.117782680209062462e+00 4.489783561505829113e+01 1.548793753373366167e-02 1.388170283575822772e+01 9.816090889293656030e-01
9.117782680209062462e+00 4.489783561505829113e+01 1.548793753373366167e-02 1.388170283575822772e+01 9.816090889293656030e-01
9.117782680209062462e+00 4.489783561505829113e+01 1.548793753373366167e-02 1.388170283575822772e+01 9.816090889293656030e-01
9.117782680209062462e+00 4.489783561505829113e+01 1.548793753373366167e-02 1.388170283575822772e+01 9.816090889293656030e-01
9.117782680209062462e+00 4.489783561505829113e+01 1.548793753373366167e-02 1.388170283575822772e+01 9.816090889293656030e-01
9.117782680209062462e+00 4.489783561505829113e+01 1.548793753373366167e-02 1.388170283575822772e+01 9.816090889293656030e-01
9.117782680209062462e+00 4.489783561505829113e+01 1.548793753373366167e-02 1.388170283575822772e+01 9.816090889293656030e-01
9.117782680209062462e+00 4.489783561505829113e+01 1.548793753373366167e-02 1.388170283575822772e+01 9.816090889293656030e-01
9.117782680209062462e+00 4.489783561505829113e+01 1.548793753373366167e-02 1.388170283575822772e+01 9.816090889293656030e-01
9.117782680209062462e+00 4.489783561505829113e+01 1.548793753373366167e-02 1.388170283575822772e+01 9.816090889293656030e-01
9.117782680209062462e+00 4.489783561505829113e+01 1.548793753373366167e-02 1.388170283575822772e+01 9.816090889293656030e-01
9.117782680209062462e+00 4.489783561505829113e+01 1.548793753373366167e-02 1.388170283575822772e+01 9.816090889293656030e-01
9.117782680209062462e+00 4.489783561505829113e+01 1.548793753373366167e-02 1.388170283575822772e+01 9.816090889293656030e-01
9.117782680209062462e+00 4.489783561505829113e+01 1.548793753373366167e-02 1.388170283575822772e+01 9.816090889293656030e-01
9.117782680209062462e+00 4.489783561505829113e+01 1.548793753373366167e-02 1.388170283575822772e+01 9.816090889293656030e-01
9.117782680209062462e+00 4.489783561505829113e+01 1.548793753373366167e-02 1.388170283575822772e+01 9.816090889293656030e-01
9.322736561769312758e+00 4.489336924513958849e+01 1.430655051188631233e-02 1.413427382998795245e+01 1.003917852867439731e+00
9.322736561769312758e+00 4.489336924513958849e+01 1.430655051188631233e-02 1.413427382998795245e+01 1.003917852867439731e+00
9.322736561769312758e+00 4.489336924513958849e+01 1.430655051188631233e-02 1.413427382998795245e+01 1.003917852867439731e+00
9.322736561769312758e+00 4.489336924513958849e+01 1.430655051188631233e-02 1.413427382998795245e+01 1.003917852867439731e+00
9.322736561769312758e+00 4.489336924513958849e+01 1.430655051188631233e-02 1.413427382998795245e+01 1.003917852867439731e+00
9.322736561769312758e+00 4.489336924513958849e+01 1.430655051188631233e-02 1.413427382998795245e+01 1.003917852867439731e+00
9.322736561769312758e+00 4.489336924513958849e+01 1.430655051188631233e-02 1.413427382998795245e+01 1.003917852867439731e+00
9.322736561769312758e+00 4.489336924513958849e+01 1.430655051188631233e-02 1.413427382998795245e+01 1.003917852867439731e+00
9.322736561769312758e+00 4.489336924513958849e+01 1.430655051188631233e-02 1.413427382998795245e+01 1.003917852867439731e+00
9.322736561769312758e+00 4.489336924513958849e+01 1.430655051188631233e-02 1.413427382998795245e+01 1.003917852867439731e+00
9.322736561769312758e+00 4.489336924513958849e+01 1.430655051188631233e-02 1.413427382998795245e+01 1.003917852867439731e+00
9.322736561769312758e+00 4.489336924513958849e+01 1.430655051188631233e-02 1.413427382998795245e+01 1.003917852867439731e+00
9.322736561769312758e+00 4.489336924513958849e+01 1.430655051188631233e-02 1.413427382998795245e+01 1.003917852867439731e+00
9.322736561769312758e+00 4.489336924513958849e+01 1.430655051188631233e-02 1.413427382998795245e+01 1.003917852867439731e+00
9.322736561769312758e+00 4.489336924513958849e+01 1.430655051188631233e-02 1.413427382998795245e+01 1.003917852867439731e+00
9.322736561769312758e+00 4.489336924513958849e+01 1.430655051188631233e-02 1.413427382998795245e+01 1.003917852867439731e+00
9.322736561769312758e+00 4.489336924513958849e+01 1.430655051188631233e-02 1.413427382998795245e+01 1.003917852867439731e+00
9.322736561769312758e+00 4.489336924513958849e+01 1.430655051188631233e-02 1.413427382998795245e+01 1.003917852867439731e+00
9.322736561769312758e+00 4.489336924513958849e+01 1.430655051188631233e-02 1.413427382998795245e+01 1.003917852867439731e+00
9.322736561769312758e+00 4.489336924513958849e+01 1.430655051188631233e-02 1.413427382998795245e+01 1.003917852867439731e+00
9.322736561769312758e+00 4.489336924513958849e+01 1.430655051188631233e-02 1.413427382998795245e+01 1.003917852867439731e+00
9.322736561769312758e+00 4.489336924513958849e+01 1.430655051188631233e-02 1.413427382998795245e+01 1.003917852867439731e+00
9.322736561769312758e+00 4.489336924513958849e+01 1.430655051188631233e-02 1.413427382998795245e+01 1.003917852867439731e+00
9.322736561769312758e+00 4.489336924513958849e+01 1.430655051188631233e-02 1.413427382998795245e+01 1.003917852867439731e+00
9.327050889004235401e+00 4.489771911962016304e+01 1.295630807498271940e-02 1.502121332897069195e+01 9.133653945533614094e-01
9.327050889004235401e+00 4.489771911962016304e+01 1.295630807498271940e-02 1.502121332897069195e+01 9.133653945533614094e-01
9.327050889004235401e+00 4.489771911962016304e+01 1.295630807498271940e-02 1.502121332897069195e+01 9.133653945533614094e-01
9.327050889004235401e+00 4.489771911962016304e+01 1.295630807498271940e-02 1.502121332897069195e+01 9.133653945533614094e-01
9.327050889004235401e+00 4.489771911962016304e+01 1.295630807498271940e-02 1.502121332897069195e+01 9.133653945533614094e-01
9.327050889004235401e+00 4.489771911962016304e+01 1.295630807498271940e-02 1.502121332897069195e+01 9.133653945533614094e-01
9.327050889004235401e+00 4.489771911962016304e+01 1.295630807498271940e-02 1.502121332897069195e+01 9.133653945533614094e-01
9.327050889004235401e+00 4.489771911962016304e+01 1.295630807498271940e-02 1.502121332897069195e+01 9.133653945533614094e-01
9.327050889004235401e+00 4.489771911962016304e+01 1.295630807498271940e-02 1.502121332897069195e+01 9.133653945533614094e-01
9.327050889004235401e+00 4.489771911962016304e+01 1.295630807498271940e-02 1.502121332897069195e+01 9.133653945533614094e-01
9.327050889004235401e+00 4.489771911962016304e+01 1.295630807498271940e-02 1.502121332897069195e+01 9.133653945533614094e-01
9.327050889004235401e+00 4.489771911962016304e+01 1.295630807498271940e-02 1.502121332897069195e+01 9.133653945533614094e-01
9.327050889004235401e+00 4.489771911962016304e+01 1.295630807498271940e-02 1.502121332897069195e+01 9.133653945533614094e-01
9.327050889004235401e+00 4.489771911962016304e+01 1.295630807498271940e-02 1.502121332897069195e+01 9.133653945533614094e-01
9.327050889004235401e+00 4.489771911962016304e+01 1.295630807498271940e-02 1.502121332897069195e+01 9.133653945533614094e-01
9.327050889004235401e+00 4.489771911962016304e+01 1.295630807498271940e-02 1.502121332897069195e+01 9.133653945533614094e-01
9.327050889004235401e+00 4.489771911962016304e+01 1.295630807498271940e-02 1.502121332897069195e+01 9.133653945533614094e-01
9.320773488491052916e+00 4.487809299202548630e+01 1.485008901988293245e-02 1.608034008296477779e+01 9.222341193473827525e-01
9.320773488491052916e+00 4.487809299202548630e+01 1.485008901988293245e-02 1.608034008296477779e+01 9.222341193473827525e-01
9.320773488491052916e+00 4.487809299202548630e+01 1.485008901988293245e-02 1.608034008296477779e+01 9.222341193473827525e-01
9.320773488491052916e+00 4.487809299202548630e+01 1.485008901988293245e-02 1.608034008296477779e+01 9.222341193473827525e-01
9.320773488491052916e+00 4.487809299202548630e+01 1.485008901988293245e-02 1.608034008296477779e+01 9.222341193473827525e-01
9.332215648863126489e+00 4.487460181841727547e+01 1.573488102312410250e-02 1.568196710740117616e+01 9.039219918121960129e-01
9.332215648863126489e+00 4.487460181841727547e+01 1.573488102312410250e-02 1.568196710740117616e+01 9.039219918121960129e-01
9.332215648863126489e+00 4.487460181841727547e+01 1.573488102312410250e-02 1.568196710740117616e+01 9.039219918121960129e-01
9.332215648863126489e+00 4.487460181841727547e+01 1.573488102312410250e-02 1.568196710740117616e+01 9.039219918121960129e-01
9.332215648863126489e+00 4.487460181841727547e+01 1.573488102312410250e-02 1.568196710740117616e+01 9.039219918121960129e-01
9.332215648863126489e+00 4.487460181841727547e+01 1.573488102312410250e-02 1.568196710740117616e+01 9.039219918121960129e-01
9.332215648863126489e+00 4.487460181841727547e+01 1.573488102312410250e-02 1.568196710740117616e+01 9.039219918121960129e-01
9.332215648863126489e+00 4.487460181841727547e+01 1.573488102312410250e-02 1.568196710740117616e+01 9.039219918121960129e-01
9.332215648863126489e+00 4.487460181841727547e+01 1.573488102312410250e-02 1.568196710740117616e+01 9.039219918121960129e-01
9.120409660755116832e+00 4.487051750990556798e+01 1.635167943891040893e-02 1.586645612493150992e+01 9.165042160962290074e-01
9.120409660755116832e+00 4.487051750990556798e+01 1.635167943891040893e-02 1.586645612493150992e+01 9.165042160962290074e-01
9.120409660755116832e+00 4.487051750990556798e+01 1.635167943891040893e-02 1.586645612493150992e+01 9.165042160962290074e-01
9.120409660755116832e+00 4.487051750990556798e+01 1.635167943891040893e-02 1.586645612493150992e+01 9.165042160962290074e-01
9.120409660755116832e+00 4.487051750990556798e+01 1.635167943891040893e-02 1.586645612493150992e+01 9.165042160962290074e-01
9.120409660755116832e+00 4.487051750990556798e+01 1.635167943891040893e-02 1.586645612493150992e+01 9.165042160962290074e-01
9.120409660755116832e+00 4.487051750990556798e+01 1.635167943891040893e-02 1.586645612493150992e+01 9.165042160962290074e-01
9.120409660755116832e+00 4.487051750990556798e+01 1.635167943891040893e-02 1.586645612493150992e+01 9.165042160962290074e-01
9.120409660755116832e+00 4.487051750990556798e+01 1.635167943891040893e-02 1.586645612493150992e+01 9.165042160962290074e-01
9.120409660755116832e+00 4.487051750990556798e+01 1.635167943891040893e-02 1.586645612493150992e+01 9.165042160962290074e-01
9.120409660755116832e+00 4.487051750990556798e+01 1.635167943891040893e-02 1.586645612493150992e+01 9.165042160962290074e-01
9.120409660755116832e+00 4.487051750990556798e+01 1.635167943891040893e-02 1.586645612493150992e+01 9.165042160962290074e-01
9.120409660755116832e+00 4.487051750990556798e+01 1.635167943891040893e-02 1.586645612493150992e+01 9.165042160962290074e-01
9.120409660755116832e+00 4.487051750990556798e+01 1.635167943891040893e-02 1.586645612493150992e+01 9.165042160962290074e-01
8.987443167143705836e+00 4.487045959826578212e+01 1.444416845105614758e-02 1.753274475305132540e+01 7.829070180245032429e-01
8.987443167143705836e+00 4.487045959826578212e+01 1.444416845105614758e-02 1.753274475305132540e+01 7.829070180245032429e-01
8.987443167143705836e+00 4.487045959826578212e+01 1.444416845105614758e-02 1.753274475305132540e+01 7.829070180245032429e-01
